Date,AAPL,BA,DIS,GE,JPM,MSFT,TSLA,WMT
2018-10-15,54.34000015258789,358.8800048828125,113.44000244140625,93.46154022216797,106.33999633789062,107.5999984741211,17.305999755859375,93.81999969482422
2018-10-16,55.537498474121094,368.25,116.19000244140625,93.07691955566406,108.62000274658203,111.0,18.439332962036133,95.80999755859375
2018-10-17,55.29750061035156,365.5,117.12999725341797,93.76923370361328,109.83000183105469,110.70999908447266,18.118667602539062,96.55999755859375
2018-10-18,54.005001068115234,359.3500061035156,116.18000030517578,95.23076629638672,108.08999633789062,108.5,17.5939998626709,96.16999816894531
2018-10-19,54.82749938964844,356.260009765625,118.9000015258789,96.61538696289062,107.91000366210938,108.66000366210938,17.333332061767578,97.1500015258789
2018-10-22,55.162498474121094,355.9800109863281,118.2699966430664,95.23076629638672,106.36000061035156,109.62999725341797,17.39666748046875,97.13999938964844
2018-10-23,55.682498931884766,350.04998779296875,117.8499984741211,97.61538696289062,105.25,108.0999984741211,19.609333038330078,97.80000305175781
2018-10-24,53.772499084472656,354.6499938964844,111.61000061035156,93.61538696289062,103.29000091552734,102.31999969482422,19.233333587646484,97.55999755859375
2018-10-25,54.95000076293945,363.7699890136719,114.16000366210938,90.76923370361328,104.86000061035156,108.30000305175781,20.99066734313965,99.18000030517578
2018-10-26,54.07500076293945,359.2699890136719,113.19000244140625,86.92308044433594,103.41999816894531,106.95999908447266,22.059999465942383,98.94000244140625
2018-10-29,53.060001373291016,335.5899963378906,113.04000091552734,85.84615325927734,104.8499984741211,103.8499984741211,22.323333740234375,99.80000305175781
2018-10-30,53.32500076293945,349.9100036621094,114.76000213623047,78.30769348144531,106.69999694824219,103.7300033569336,21.99333381652832,102.41999816894531
2018-10-31,54.71500015258789,354.8599853515625,114.83000183105469,77.69230651855469,109.0199966430664,106.80999755859375,22.488000869750977,100.27999877929688
2018-11-01,55.55500030517578,363.07000732421875,116.0999984741211,73.69230651855469,108.9800033569336,105.91999816894531,22.95199966430664,100.58000183105469
2018-11-02,51.869998931884766,357.75,115.18000030517578,71.46154022216797,108.37999725341797,106.16000366210938,23.0939998626709,101.33999633789062
2018-11-05,50.397499084472656,361.9800109863281,115.44999694824219,71.38461303710938,109.08999633789062,107.51000213623047,22.760000228881836,102.91000366210938
2018-11-06,50.942501068115234,366.4700012207031,116.70999908447266,72.46154022216797,109.5999984741211,107.72000122070312,22.737333297729492,103.33000183105469
2018-11-07,52.48749923706055,372.0199890136719,117.05000305175781,70.76923370361328,111.4800033569336,111.95999908447266,23.21066665649414,104.31999969482422
2018-11-08,52.122501373291016,370.7699890136719,116.0,70.0,112.37999725341797,111.75,23.426666259765625,104.87999725341797
2018-11-09,51.11750030517578,369.3399963378906,118.0,66.0,111.29000091552734,109.56999969482422,23.367332458496094,105.55999755859375
2018-11-12,48.54249954223633,357.0299987792969,116.69999694824219,61.4615364074707,108.94999694824219,106.87000274658203,22.0853328704834,103.87000274658203
2018-11-13,48.057498931884766,349.510009765625,116.8499984741211,66.23076629638672,109.58999633789062,106.94000244140625,22.582000732421875,102.94000244140625
2018-11-14,46.70000076293945,344.7200012207031,117.12000274658203,64.0,107.33000183105469,104.97000122070312,22.933332443237305,101.52999877929688
2018-11-15,47.852500915527344,341.57000732421875,117.11000061035156,62.846153259277344,110.06999969482422,107.27999877929688,23.229333877563477,99.54000091552734
2018-11-16,48.38249969482422,335.95001220703125,116.19000244140625,61.69230651855469,109.98999786376953,108.29000091552734,23.62066650390625,97.69000244140625
2018-11-19,46.46500015258789,320.94000244140625,115.41999816894531,60.30769348144531,110.83000183105469,104.62000274658203,23.564666748046875,96.77999877929688
2018-11-20,44.244998931884766,317.70001220703125,111.87000274658203,58.846153259277344,108.44999694824219,101.70999908447266,23.166000366210938,94.16000366210938
2018-11-21,44.19499969482422,317.32000732421875,113.02999877929688,60.07692337036133,107.63999938964844,103.11000061035156,22.54599952697754,94.16999816894531
2018-11-23,43.0724983215332,312.32000732421875,112.08000183105469,58.230770111083984,106.6500015258789,103.06999969482422,21.722000122070312,95.0999984741211
2018-11-26,43.654998779296875,316.3599853515625,112.55000305175781,58.30769348144531,109.26000213623047,106.47000122070312,23.066667556762695,95.1500015258789
2018-11-27,43.560001373291016,318.0299987792969,113.9000015258789,57.230770111083984,109.72000122070312,107.13999938964844,22.92799949645996,95.04000091552734
2018-11-28,45.23500061035156,333.5,116.0999984741211,59.5384635925293,110.94000244140625,111.12000274658203,23.191333770751953,97.45999908447266
2018-11-29,44.88750076293945,342.55999755859375,116.61000061035156,61.07692337036133,110.05999755859375,110.19000244140625,22.744667053222656,97.29000091552734
2018-11-30,44.64500045776367,346.760009765625,115.48999786376953,57.69230651855469,111.19000244140625,110.88999938964844,23.365333557128906,97.6500015258789
2018-12-03,46.20500183105469,359.9599914550781,115.73999786376953,60.07692337036133,112.23999786376953,112.08999633789062,23.89933204650879,98.75
2018-12-04,44.17250061035156,342.5,112.87000274658203,56.0,107.2300033569336,108.5199966430664,23.979999542236328,95.80999755859375
2018-12-06,43.68000030517578,331.8999938964844,114.33000183105469,56.5384635925293,105.19000244140625,109.19000244140625,24.20400047302246,94.7699966430664
2018-12-07,42.122501373291016,323.2200012207031,111.9800033569336,53.92307662963867,103.29000091552734,104.81999969482422,23.864667892456055,93.19000244140625
2018-12-10,42.400001525878906,326.3500061035156,111.86000061035156,53.30769348144531,101.36000061035156,107.58999633789062,24.343332290649414,93.94000244140625
2018-12-11,42.157501220703125,322.0299987792969,111.97000122070312,52.0,100.37000274658203,108.58999633789062,24.450666427612305,93.8499984741211
2018-12-12,42.275001525878906,326.69000244140625,112.20999908447266,51.61538314819336,101.0199966430664,109.08000183105469,24.440000534057617,93.11000061035156
2018-12-13,42.73749923706055,325.4700012207031,113.38999938964844,55.38461685180664,101.12000274658203,109.44999694824219,25.119333267211914,92.95999908447266
2018-12-14,41.369998931884766,318.75,112.19999694824219,54.61538314819336,100.29000091552734,106.02999877929688,24.380666732788086,91.8499984741211
2018-12-17,40.98500061035156,316.1300048828125,110.62000274658203,55.0,99.01000213623047,102.88999938964844,23.22800064086914,90.7699966430664
2018-12-18,41.51750183105469,328.05999755859375,109.44999694824219,56.0,98.54000091552734,103.97000122070312,22.468666076660156,91.08000183105469
2018-12-19,40.22249984741211,319.54998779296875,109.22000122070312,58.92307662963867,97.29000091552734,103.69000244140625,22.197999954223633,90.55000305175781
2018-12-20,39.20750045776367,313.04998779296875,107.0,57.230770111083984,96.44999694824219,101.51000213623047,21.025333404541016,87.27999877929688
2018-12-21,37.682498931884766,304.54998779296875,104.22000122070312,55.0,94.16999816894531,98.2300033569336,21.31800079345703,87.12999725341797
2018-12-24,36.70750045776367,294.1600036621094,100.3499984741211,53.230770111083984,92.13999938964844,94.12999725341797,19.69266700744629,85.81999969482422
2018-12-26,39.29249954223633,313.92999267578125,105.83000183105469,56.846153259277344,95.95999908447266,100.55999755859375,21.73933219909668,90.41000366210938
2018-12-27,39.037498474121094,317.1400146484375,106.5199966430664,55.92307662963867,97.04000091552734,101.18000030517578,21.075332641601562,91.58999633789062
2018-12-28,39.057498931884766,316.3800048828125,107.30000305175781,57.769229888916016,96.83000183105469,100.38999938964844,22.257999420166016,92.12999725341797
2018-12-31,39.435001373291016,322.5,109.6500015258789,58.230770111083984,97.62000274658203,101.56999969482422,22.18666648864746,93.1500015258789
2019-01-02,39.47999954223633,323.80999755859375,108.97000122070312,61.92307662963867,99.30999755859375,101.12000274658203,20.674667358398438,93.33999633789062
2019-01-03,35.54750061035156,310.8999938964844,106.33000183105469,62.0,97.11000061035156,97.4000015258789,20.02400016784668,92.86000061035156
2019-01-04,37.064998626708984,327.0799865722656,109.61000061035156,63.30769348144531,100.69000244140625,101.93000030517578,21.179332733154297,93.44000244140625
2019-01-07,36.98249816894531,328.1099853515625,110.55999755859375,67.23076629638672,100.76000213623047,102.05999755859375,22.33066749572754,94.54000091552734
2019-01-08,37.6875,340.5299987792969,111.41999816894531,65.84615325927734,100.56999969482422,102.80000305175781,22.356666564941406,95.19999694824219
2019-01-09,38.32749938964844,343.8299865722656,112.66999816894531,65.38461303710938,100.4000015258789,104.2699966430664,22.568666458129883,94.88999938964844
2019-01-10,38.45000076293945,352.6099853515625,112.80000305175781,68.76923370361328,100.38999938964844,103.5999984741211,22.99799919128418,94.95999908447266
2019-01-11,38.0724983215332,352.8999938964844,112.6500015258789,68.76923370361328,99.91000366210938,102.80000305175781,23.150667190551758,94.83999633789062
2019-01-14,37.5,350.3599853515625,112.41999816894531,68.46154022216797,100.94000244140625,102.05000305175781,22.293333053588867,94.94999694824219
2019-01-15,38.26750183105469,352.239990234375,111.76000213623047,67.15384674072266,101.68000030517578,105.01000213623047,22.961999893188477,96.25
2019-01-16,38.73500061035156,352.05999755859375,110.91000366210938,69.07691955566406,102.5,105.37999725341797,23.06999969482422,96.3499984741211
2019-01-17,38.96500015258789,359.0899963378906,111.01000213623047,70.30769348144531,102.91999816894531,106.12000274658203,23.15399932861328,96.73999786376953
2019-01-18,39.20500183105469,364.7300109863281,111.04000091552734,69.69230651855469,104.58999633789062,107.70999908447266,20.150667190551758,97.7300033569336
2019-01-22,38.32500076293945,357.8999938964844,110.5999984741211,66.61538696289062,102.94000244140625,105.68000030517578,19.92799949645996,97.48999786376953
2019-01-23,38.47999954223633,358.6099853515625,111.12000274658203,67.15384674072266,102.68000030517578,106.70999908447266,19.172666549682617,98.70999908447266
2019-01-24,38.17499923706055,358.2699890136719,110.55000305175781,67.53845977783203,102.73999786376953,106.19999694824219,19.43400001525879,98.36000061035156
2019-01-25,39.439998626708984,364.20001220703125,111.08999633789062,70.46154022216797,103.38999938964844,107.16999816894531,19.80266761779785,96.94000244140625
2019-01-28,39.07500076293945,362.9700012207031,110.80999755859375,68.69230651855469,103.87999725341797,105.08000183105469,19.7586669921875,97.05999755859375
2019-01-29,38.66999816894531,364.9100036621094,110.9000015258789,68.46154022216797,104.16999816894531,102.94000244140625,19.83066749572754,96.70999908447266
2019-01-30,41.3125,387.7200012207031,110.12999725341797,70.0,104.41000366210938,106.37999725341797,20.584667205810547,94.80000305175781
2019-01-31,41.61000061035156,385.6199951171875,111.5199966430664,78.15384674072266,103.5,104.43000030517578,20.468000411987305,95.83000183105469
2019-02-01,41.630001068115234,387.42999267578125,111.30000305175781,78.38461303710938,103.87999725341797,102.77999877929688,20.81399917602539,93.86000061035156
2019-02-04,42.8125,397.0,111.80000305175781,78.53845977783203,104.25,105.73999786376953,20.859333038330078,94.7699966430664
2019-02-05,43.54499816894531,410.17999267578125,112.66000366210938,81.76923370361328,103.79000091552734,107.22000122070312,21.42333221435547,95.5999984741211
2019-02-06,43.560001373291016,411.1099853515625,111.41000366210938,80.53845977783203,103.73999786376953,106.02999877929688,21.148000717163086,95.63999938964844
2019-02-07,42.73500061035156,405.1700134277344,110.94999694824219,77.38461303710938,102.37999725341797,105.2699966430664,20.500667572021484,96.7300033569336
2019-02-08,42.602500915527344,404.9100036621094,111.51000213623047,75.46154022216797,101.36000061035156,105.66999816894531,20.386667251586914,95.58000183105469
2019-02-11,42.35749816894531,403.95001220703125,109.44000244140625,77.15384674072266,100.87999725341797,105.25,20.856000900268555,96.19999694824219
2019-02-12,42.72249984741211,410.7200012207031,109.19999694824219,76.76923370361328,102.5999984741211,106.88999938964844,20.78733253479004,96.97000122070312
2019-02-13,42.54499816894531,410.5799865722656,110.19999694824219,79.76923370361328,103.08999633789062,106.80999755859375,20.544666290283203,97.94000244140625
2019-02-14,42.70000076293945,409.82000732421875,110.66000366210938,77.23076629638672,102.41999816894531,106.9000015258789,20.251333236694336,98.5199966430664
2019-02-15,42.60499954223633,417.9700012207031,112.58999633789062,77.61538696289062,105.55000305175781,108.22000122070312,20.525333404541016,99.98999786376953
2019-02-19,42.73249816894531,416.260009765625,113.51000213623047,77.92308044433594,105.18000030517578,108.16999816894531,20.375999450683594,102.19999694824219
2019-02-20,43.00749969482422,421.54998779296875,113.68000030517578,77.69230651855469,105.69000244140625,107.1500015258789,20.17066764831543,99.87999725341797
2019-02-21,42.76499938964844,417.5799865722656,114.29000091552734,77.15384674072266,105.47000122070312,109.41000366210938,19.415332794189453,99.38999938964844
2019-02-22,43.24250030517578,424.04998779296875,115.25,78.23076629638672,105.0,110.97000122070312,19.6473331451416,99.55000305175781
2019-02-25,43.557498931884766,426.8699951171875,113.58999633789062,83.23076629638672,106.0999984741211,111.58999633789062,19.917999267578125,99.12000274658203
2019-02-26,43.58250045776367,426.7699890136719,113.5,85.27999877929688,105.29000091552734,112.36000061035156,19.857332229614258,98.69000244140625
2019-02-27,43.717498779296875,435.44000244140625,112.77999877929688,87.04000091552734,105.16000366210938,112.16999816894531,20.982667922973633,98.11000061035156
2019-02-28,43.287498474121094,439.9599914550781,112.83999633789062,83.12000274658203,104.36000061035156,112.02999877929688,21.325332641601562,98.98999786376953
2019-03-01,43.74250030517578,440.6199951171875,114.01000213623047,82.16000366210938,104.43000030517578,112.52999877929688,19.652666091918945,97.93000030517578
2019-03-04,43.962501525878906,432.69000244140625,114.33000183105469,83.04000091552734,104.19000244140625,112.26000213623047,19.02400016784668,97.8499984741211
2019-03-05,43.88249969482422,430.1199951171875,114.0,79.12000274658203,104.11000061035156,111.69999694824219,18.43600082397461,98.33999633789062
2019-03-06,43.630001068115234,424.4599914550781,114.8499984741211,72.87999725341797,103.72000122070312,111.75,18.416000366210938,98.26000213623047
2019-03-07,43.125,422.55999755859375,114.01000213623047,75.5999984741211,102.97000122070312,110.38999938964844,18.439332962036133,97.44999694824219
2019-03-08,43.227500915527344,422.5400085449219,113.80999755859375,76.63999938964844,103.01000213623047,110.51000213623047,18.94266700744629,97.58999633789062
2019-03-11,44.724998474121094,400.010009765625,114.75,79.19999694824219,104.3499984741211,112.83000183105469,19.39466667175293,98.4800033569336
2019-03-12,45.227500915527344,375.4100036621094,114.7300033569336,78.08000183105469,104.04000091552734,113.62000274658203,18.890666961669922,98.37000274658203
2019-03-13,45.4275016784668,377.1400146484375,114.08999633789062,80.16000366210938,104.38999938964844,114.5,19.263999938964844,99.02999877929688
2019-03-14,45.932498931884766,373.29998779296875,114.4800033569336,82.4000015258789,105.33999633789062,114.58999633789062,19.33066749572754,98.22000122070312
2019-03-15,46.529998779296875,378.989990234375,114.95999908447266,79.68000030517578,106.55000305175781,115.91000366210938,18.36199951171875,98.41999816894531
2019-03-18,47.005001068115234,372.2799987792969,113.12000274658203,81.5999984741211,107.19000244140625,117.56999969482422,17.965999603271484,99.66000366210938
2019-03-19,46.63249969482422,373.42999267578125,110.0,81.5199966430664,106.80000305175781,117.6500015258789,17.83133316040039,99.8499984741211
2019-03-20,47.040000915527344,376.1600036621094,109.98999786376953,81.76000213623047,104.5199966430664,117.5199966430664,18.239999771118164,98.63999938964844
2019-03-21,48.772499084472656,372.70001220703125,108.66000366210938,82.16000366210938,102.87000274658203,120.22000122070312,18.26799964904785,99.05999755859375
2019-03-22,47.76250076293945,362.1700134277344,108.2300033569336,79.83999633789062,99.76000213623047,117.05000305175781,17.635332107543945,98.27999877929688
2019-03-25,47.185001373291016,370.4599914550781,107.79000091552734,79.04000091552734,98.93000030517578,117.66000366210938,17.3613338470459,98.16999816894531
2019-03-26,46.6974983215332,370.3800048828125,110.13999938964844,80.80000305175781,99.91999816894531,117.91000366210938,17.851333618164062,98.31999969482422
2019-03-27,47.11750030517578,374.2099914550781,110.27999877929688,79.68000030517578,99.58000183105469,116.7699966430664,18.32200050354004,97.20999908447266
2019-03-28,47.18000030517578,374.44000244140625,110.70999908447266,79.12000274658203,100.70999908447266,116.93000030517578,18.57466697692871,97.12999725341797
2019-03-29,47.48749923706055,381.4200134277344,111.02999877929688,79.91999816894531,101.2300033569336,117.94000244140625,18.657333374023438,97.52999877929688
2019-04-01,47.810001373291016,391.5400085449219,112.51000213623047,80.80000305175781,104.63999938964844,119.0199966430664,19.278667449951172,97.81999969482422
2019-04-02,48.505001068115234,390.75,111.95999908447266,81.91999816894531,105.13999938964844,119.19000244140625,19.058666229248047,96.94000244140625
2019-04-03,48.837501525878906,384.739990234375,112.5199966430664,80.80000305175781,105.3499984741211,119.97000122070312,19.45400047302246,97.19000244140625
2019-04-04,48.92250061035156,395.8599853515625,114.75,80.23999786376953,105.55999755859375,119.36000061035156,17.851999282836914,98.11000061035156
2019-04-05,49.25,391.92999267578125,115.0,80.08000183105469,105.30999755859375,119.88999938964844,18.33066749572754,98.83000183105469
2019-04-08,50.025001525878906,374.5199890136719,114.95999908447266,75.91999816894531,105.6500015258789,119.93000030517578,18.213333129882812,99.2300033569336
2019-04-09,49.875,369.0400085449219,116.86000061035156,73.76000213623047,104.87000274658203,119.27999877929688,18.15399932861328,98.69000244140625
2019-04-10,50.154998779296875,364.94000244140625,117.16000366210938,73.27999877929688,105.33999633789062,120.19000244140625,18.40399932861328,99.5999984741211
2019-04-11,49.73749923706055,370.1600036621094,116.5999984741211,72.95999908447266,106.2300033569336,120.33000183105469,17.89466667175293,100.80000305175781
2019-04-12,49.717498779296875,379.6400146484375,130.05999755859375,72.0,111.20999908447266,120.94999694824219,17.84666633605957,101.55999755859375
2019-04-15,49.807498931884766,375.4599914550781,132.0399932861328,71.83999633789062,109.94000244140625,121.05000305175781,17.7586669921875,102.43000030517578
2019-04-16,49.8125,381.7200012207031,129.89999389648438,73.12000274658203,111.0999984741211,120.7699966430664,18.224000930786133,102.93000030517578
2019-04-17,50.782501220703125,377.5199890136719,131.75,72.95999908447266,114.30000305175781,121.7699966430664,18.082000732421875,103.16000366210938
2019-04-18,50.96500015258789,380.07000732421875,132.4499969482422,74.80000305175781,113.45999908447266,123.37000274658203,18.21733283996582,103.18000030517578
2019-04-22,51.13249969482422,375.1700134277344,131.67999267578125,74.55999755859375,113.5999984741211,123.76000213623047,17.516666412353516,102.37000274658203
2019-04-23,51.869998931884766,374.0199890136719,133.36000061035156,74.63999938964844,113.73999786376953,125.44000244140625,17.593332290649414,103.06999969482422
2019-04-24,51.790000915527344,375.4599914550781,135.10000610351562,74.55999755859375,113.55000305175781,125.01000213623047,17.243999481201172,103.52999877929688
2019-04-25,51.31999969482422,382.79998779296875,137.24000549316406,72.95999908447266,113.61000061035156,129.14999389648438,16.5086669921875,103.5199966430664
2019-04-26,51.07500076293945,380.7900085449219,139.9199981689453,76.55999755859375,114.47000122070312,129.88999938964844,15.675999641418457,101.52999877929688
2019-04-29,51.15250015258789,379.04998779296875,139.3000030517578,77.83999633789062,116.12000274658203,129.77000427246094,16.097999572753906,101.55999755859375
2019-04-30,50.16749954223633,377.69000244140625,136.97000122070312,81.36000061035156,116.05000305175781,130.60000610351562,15.912667274475098,102.83999633789062
2019-05-01,52.630001068115234,376.79998779296875,136.3800048828125,80.80000305175781,115.16000366210938,127.87999725341797,15.600666999816895,101.36000061035156
2019-05-02,52.287498474121094,375.79998779296875,134.13999938964844,82.0,115.41000366210938,126.20999908447266,16.273332595825195,101.1500015258789
2019-05-03,52.9375,376.4599914550781,134.3300018310547,84.0,116.12000274658203,128.89999389648438,17.00200080871582,102.08000183105469
2019-05-06,52.119998931884766,371.6000061035156,135.0,83.44000244140625,115.08999633789062,128.14999389648438,17.022666931152344,102.45999908447266
2019-05-07,50.71500015258789,357.2300109863281,133.44000244140625,80.87999725341797,113.20999908447266,125.5199966430664,16.470666885375977,101.30000305175781
2019-05-08,50.724998474121094,359.75,134.99000549316406,81.27999877929688,112.61000061035156,125.51000213623047,16.32266616821289,100.30000305175781
2019-05-09,50.18000030517578,354.1300048828125,133.58999633789062,80.31999969482422,112.5199966430664,125.5,16.131999969482422,99.54000091552734
2019-05-10,49.29499816894531,354.6700134277344,134.0399932861328,81.04000091552734,112.51000213623047,127.12999725341797,15.968000411987305,101.91000366210938
2019-05-13,46.43000030517578,337.3699951171875,131.33999633789062,78.95999908447266,109.44999694824219,123.3499984741211,15.133999824523926,99.88999938964844
2019-05-14,47.165000915527344,343.0400085449219,133.1999969482422,82.55999755859375,110.31999969482422,124.7300033569336,15.487333297729492,100.29000091552734
2019-05-15,47.72999954223633,345.6400146484375,134.67999267578125,82.08000183105469,109.9000015258789,126.0199966430664,15.463333129882812,99.87999725341797
2019-05-16,47.52000045776367,353.80999755859375,135.5,81.04000091552734,111.30999755859375,128.92999267578125,15.222000122070312,101.30999755859375
2019-05-17,47.25,355.0199890136719,135.0399932861328,80.0,110.7699966430664,128.07000732421875,14.0686674118042,100.86000061035156
2019-05-20,45.772499084472656,352.7900085449219,133.91000366210938,79.04000091552734,111.3499984741211,126.22000122070312,13.690667152404785,101.5199966430664
2019-05-21,46.650001525878906,358.75,134.08999633789062,79.68000030517578,111.7300033569336,126.9000015258789,13.67199993133545,101.12000274658203
2019-05-22,45.69499969482422,352.7799987792969,133.85000610351562,79.19999694824219,110.81999969482422,127.66999816894531,12.84866714477539,102.2300033569336
2019-05-23,44.915000915527344,350.54998779296875,132.72999572753906,76.4800033569336,108.63999938964844,126.18000030517578,13.03266716003418,101.86000061035156
2019-05-24,44.74250030517578,354.8999938964844,132.7899932861328,75.5999984741211,109.70999908447266,126.23999786376953,12.708666801452637,102.66999816894531
2019-05-28,44.557498931884766,354.8800048828125,132.6199951171875,74.87999725341797,108.5199966430664,126.16000366210938,12.579999923706055,102.41999816894531
2019-05-29,44.345001220703125,348.79998779296875,131.57000732421875,74.95999908447266,108.22000122070312,124.94000244140625,12.657333374023438,102.12000274658203
2019-05-30,44.57500076293945,349.8699951171875,132.1999969482422,75.76000213623047,107.05999755859375,125.7300033569336,12.54800033569336,102.19000244140625
2019-05-31,43.76750183105469,341.6099853515625,132.0399932861328,75.5199966430664,105.95999908447266,123.68000030517578,12.343999862670898,101.44000244140625
2019-06-03,43.32500076293945,338.8900146484375,132.47000122070312,76.23999786376953,106.45999908447266,119.83999633789062,11.9313325881958,101.95999908447266
2019-06-04,44.90999984741211,344.6199951171875,134.82000732421875,80.0,109.73999786376953,123.16000366210938,12.90666675567627,102.55999755859375
2019-06-05,45.6349983215332,348.75,135.94000244140625,79.12000274658203,110.12999725341797,125.83000183105469,13.105999946594238,104.41999816894531
2019-06-06,46.30500030517578,350.6400146484375,137.2100067138672,79.36000061035156,110.37000274658203,127.81999969482422,13.729999542236328,105.11000061035156
2019-06-07,47.537498474121094,353.70001220703125,138.0399932861328,79.83999633789062,109.16000366210938,131.39999389648438,13.633333206176758,106.05999755859375
2019-06-10,48.14500045776367,353.79998779296875,137.07000732421875,80.4000015258789,110.33999633789062,132.60000610351562,14.192000389099121,107.5199966430664
2019-06-11,48.70249938964844,349.3299865722656,135.0800018310547,80.95999908447266,110.68000030517578,132.10000610351562,14.473333358764648,107.94000244140625
2019-06-12,48.54750061035156,347.0299987792969,135.72000122070312,82.23999786376953,109.2699966430664,131.49000549316406,13.950667381286621,108.81999969482422
2019-06-13,48.537498474121094,348.8599853515625,141.74000549316406,82.4800033569336,109.54000091552734,132.32000732421875,14.260666847229004,108.6500015258789
2019-06-14,48.185001373291016,347.1600036621094,141.64999389648438,81.83999633789062,109.81999969482422,132.4499969482422,14.32800006866455,109.06999969482422
2019-06-17,48.47249984741211,354.8999938964844,140.97000122070312,80.4000015258789,109.22000122070312,132.85000610351562,15.001999855041504,109.16000366210938
2019-06-18,49.61249923706055,373.9599914550781,139.24000549316406,83.36000061035156,110.70999908447266,135.16000366210938,14.982666969299316,109.6500015258789
2019-06-19,49.467498779296875,368.55999755859375,140.9199981689453,82.72000122070312,109.91000366210938,135.69000244140625,15.095333099365234,109.62000274658203
2019-06-20,49.8650016784668,374.8800048828125,142.02000427246094,85.04000091552734,110.19000244140625,136.9499969482422,14.641332626342773,110.31999969482422
2019-06-21,49.69499969482422,371.8399963378906,140.22999572753906,83.83999633789062,109.44000244140625,136.97000122070312,14.790666580200195,111.12999725341797
2019-06-24,49.64500045776367,373.989990234375,139.22000122070312,82.23999786376953,108.66000366210938,137.77999877929688,14.909333229064941,111.23999786376953
2019-06-25,48.89250183105469,369.32000732421875,139.94000244140625,81.76000213623047,107.76000213623047,133.42999267578125,14.650667190551758,110.72000122070312
2019-06-26,49.95000076293945,374.94000244140625,140.39999389648438,82.16000366210938,108.4800033569336,133.92999267578125,14.618000030517578,110.16000366210938
2019-06-27,49.935001373291016,364.0199890136719,139.3000030517578,83.19999694824219,108.83999633789062,134.14999389648438,14.855999946594238,110.0999984741211
2019-06-28,49.47999954223633,364.010009765625,139.63999938964844,84.0,111.80000305175781,133.9600067138672,14.897333145141602,110.48999786376953
2019-07-01,50.38750076293945,356.4599914550781,141.64999389648438,85.04000091552734,113.68000030517578,135.67999267578125,15.14466667175293,110.62000274658203
2019-07-02,50.682498931884766,354.1600036621094,142.52999877929688,84.95999908447266,113.80000305175781,136.5800018310547,14.970000267028809,111.5999984741211
2019-07-03,51.102500915527344,354.4700012207031,142.97999572753906,84.87999725341797,112.81999969482422,137.4600067138672,15.65999984741211,112.31999969482422
2019-07-05,51.057498931884766,355.8599853515625,142.4499969482422,84.0,113.48999786376953,137.05999755859375,15.539999961853027,111.9800033569336
2019-07-08,50.005001068115234,351.1199951171875,141.02000427246094,81.5999984741211,112.87000274658203,136.9600067138672,15.355999946594238,112.72000122070312
2019-07-09,50.310001373291016,353.0899963378906,141.61000061035156,82.0,113.3499984741211,136.4600067138672,15.337332725524902,112.87999725341797
2019-07-10,50.807498931884766,352.29998779296875,143.5399932861328,81.5999984741211,113.0199966430664,137.85000610351562,15.928000450134277,112.9800033569336
2019-07-11,50.4375,359.0,143.55999755859375,80.87999725341797,114.0999984741211,138.39999389648438,15.90666675567627,113.91999816894531
2019-07-12,50.82500076293945,365.3299865722656,144.8800048828125,82.95999908447266,115.30000305175781,138.89999389648438,16.338666915893555,114.5999984741211
2019-07-15,51.3025016784668,361.6099853515625,145.05999755859375,82.16000366210938,113.9000015258789,138.89999389648438,16.899999618530273,114.9800033569336
2019-07-16,51.125,362.75,144.3000030517578,83.04000091552734,115.12000274658203,137.0800018310547,16.825332641601562,114.76000213623047
2019-07-17,50.837501525878906,369.5199890136719,142.57000732421875,79.83999633789062,113.98999786376953,136.27000427246094,16.99066734313965,114.5999984741211
2019-07-18,51.415000915527344,361.1099853515625,141.6300048828125,80.4800033569336,114.66999816894531,136.4199981689453,16.902666091918945,114.72000122070312
2019-07-19,50.647499084472656,377.3599853515625,139.85000610351562,80.31999969482422,113.54000091552734,136.6199951171875,17.211999893188477,113.9000015258789
2019-07-22,51.80500030517578,373.4200134277344,140.83999633789062,81.68000030517578,114.2699966430664,138.42999267578125,17.045333862304688,112.81999969482422
2019-07-23,52.209999084472656,373.07000732421875,141.25999450683594,85.19999694824219,116.36000061035156,139.2899932861328,17.344667434692383,112.08999633789062
2019-07-24,52.16749954223633,361.42999267578125,141.2899932861328,85.44000244140625,116.83000183105469,140.72000122070312,17.658666610717773,112.0
2019-07-25,51.755001068115234,348.0899963378906,143.2100067138672,83.44000244140625,115.70999908447266,140.19000244140625,15.254667282104492,112.22000122070312
2019-07-26,51.935001373291016,345.0,144.64999389648438,84.08000183105469,116.22000122070312,141.33999633789062,15.202667236328125,113.0199966430664
2019-07-29,52.41999816894531,340.2099914550781,146.38999938964844,83.04000091552734,115.8499984741211,141.02999877929688,15.718000411987305,112.2699966430664
2019-07-30,52.19499969482422,347.4599914550781,144.92999267578125,84.16000366210938,115.58999633789062,140.35000610351562,16.150667190551758,112.05999755859375
2019-07-31,53.2599983215332,341.17999267578125,143.00999450683594,83.5999984741211,116.0,136.27000427246094,16.107332229614258,110.37999725341797
2019-08-01,52.10749816894531,334.2900085449219,141.85000610351562,80.63999938964844,112.94000244140625,138.05999755859375,15.59000015258789,109.37999725341797
